Transaction,Item,date_time,weekday_weekend
308,Smoothies,2/11/2016 12:54,weekday
309,Hearty & Seasonal,2/11/2016 12:56,weekday
309,Tea,2/11/2016 12:56,weekday
310,Coffee,2/11/2016 13:02,weekday
310,Sandwich,2/11/2016 13:02,weekday
310,Sandwich,2/11/2016 13:02,weekday
311,Cookies,2/11/2016 13:09,weekday
311,Farm House,2/11/2016 13:09,weekday
312,Soup,2/11/2016 13:11,weekday
312,Tea,2/11/2016 13:11,weekday
312,Juice,2/11/2016 13:11,weekday
313,Soup,2/11/2016 13:12,weekday
314,Coffee,2/11/2016 13:16,weekday
316,Bread,2/11/2016 13:23,weekday
317,Cookies,2/11/2016 13:42,weekday
317,Tea,2/11/2016 13:42,weekday
318,Soup,2/11/2016 13:46,weekday
318,Hearty & Seasonal,2/11/2016 13:46,weekday
318,Bread,2/11/2016 13:46,weekday
319,Coffee,2/11/2016 13:50,weekday
320,Coffee,2/11/2016 13:58,weekday
321,Coffee,2/11/2016 14:00,weekday
321,Tea,2/11/2016 14:00,weekday
322,Bread,2/11/2016 14:01,weekday
323,Tea,2/11/2016 14:05,weekday
324,Coffee,2/11/2016 14:11,weekday
324,Tea,2/11/2016 14:11,weekday
325,Coffee,2/11/2016 14:11,weekday
326,Fudge,2/11/2016 14:34,weekday
327,Tea,2/11/2016 15:03,weekday
328,Soup,2/11/2016 15:25,weekday
328,Tea,2/11/2016 15:25,weekday
329,Juice,2/11/2016 15:33,weekday
330,Alfajores,2/11/2016 15:46,weekday
331,Bread,2/11/2016 15:57,weekday
332,Coffee,2/11/2016 16:25,weekday
332,Alfajores,2/11/2016 16:25,weekday
333,Juice,2/11/2016 16:54,weekday
333,Alfajores,2/11/2016 16:54,weekday
333,Cookies,2/11/2016 16:54,weekday
333,Pick and Mix Bowls,2/11/2016 16:54,weekday
333,Mineral water,2/11/2016 16:54,weekday
334,Coffee,2/11/2016 17:01,weekday
334,Alfajores,2/11/2016 17:01,weekday
335,Fudge,2/11/2016 17:41,weekday
336,Mighty Protein,2/11/2016 18:08,weekday
336,Juice,2/11/2016 18:08,weekday
337,Coffee,2/11/2016 18:13,weekday
337,Mineral water,2/11/2016 18:13,weekday
337,Alfajores,2/11/2016 18:13,weekday
338,Mighty Protein,2/11/2016 18:19,weekday
338,Coffee,2/11/2016 18:19,weekday
339,Alfajores,2/11/2016 18:40,weekday
340,Coffee,3/11/2016 7:46,weekday
340,Bread,3/11/2016 7:46,weekday
341,Medialuna,3/11/2016 7:50,weekday
341,Medialuna,3/11/2016 7:50,weekday
342,Medialuna,3/11/2016 8:01,weekday
342,Bread,3/11/2016 8:01,weekday
343,Farm House,3/11/2016 8:07,weekday
344,Coffee,3/11/2016 8:08,weekday
344,Pastry,3/11/2016 8:08,weekday
345,Farm House,3/11/2016 8:09,weekday
346,Coffee,3/11/2016 8:15,weekday
346,Coffee,3/11/2016 8:15,weekday
346,Pastry,3/11/2016 8:15,weekday
346,Pastry,3/11/2016 8:15,weekday
346,Coffee,3/11/2016 8:15,weekday
347,Medialuna,3/11/2016 8:40,weekday
348,Bread,3/11/2016 8:49,weekday
348,Tea,3/11/2016 8:49,weekday
348,Sandwich,3/11/2016 8:49,weekday
349,Bread,3/11/2016 8:54,weekday
350,Jam,3/11/2016 9:00,weekday
350,Coffee,3/11/2016 9:00,weekday
350,Farm House,3/11/2016 9:00,weekday
351,Focaccia,3/11/2016 9:02,weekday
352,Bread,3/11/2016 9:06,weekday
353,Tartine,3/11/2016 9:08,weekday
353,Pastry,3/11/2016 9:08,weekday
353,Bread,3/11/2016 9:08,weekday
353,My-5 Fruit Shoot,3/11/2016 9:08,weekday
354,Farm House,3/11/2016 9:13,weekday
354,Pastry,3/11/2016 9:13,weekday
355,Bread,3/11/2016 9:19,weekday
355,Pastry,3/11/2016 9:19,weekday
356,Pastry,3/11/2016 9:24,weekday
356,Bread,3/11/2016 9:24,weekday
357,Jam,3/11/2016 9:31,weekday
357,Coffee,3/11/2016 9:31,weekday
358,Farm House,3/11/2016 9:34,weekday
359,Bread,3/11/2016 9:34,weekday
359,Pastry,3/11/2016 9:34,weekday
360,Coffee,3/11/2016 9:44,weekday
360,Tea,3/11/2016 9:44,weekday
360,Bread,3/11/2016 9:44,weekday
361,Jam,3/11/2016 9:45,weekday
363,Pastry,3/11/2016 9:57,weekday
363,Medialuna,3/11/2016 9:57,weekday
363,Medialuna,3/11/2016 9:57,weekday
364,Coffee,3/11/2016 9:59,weekday
365,Tea,3/11/2016 10:01,weekday
366,Bread,3/11/2016 10:04,weekday
367,Bread,3/11/2016 10:10,weekday
367,Pastry,3/11/2016 10:10,weekday
368,Pastry,3/11/2016 10:13,weekday
369,Farm House,3/11/2016 10:26,weekday
370,Tea,3/11/2016 10:27,weekday
371,Coffee,3/11/2016 10:39,weekday
371,Brownie,3/11/2016 10:39,weekday
371,Alfajores,3/11/2016 10:39,weekday
371,Fudge,3/11/2016 10:39,weekday
372,Bread,3/11/2016 10:48,weekday
372,Fudge,3/11/2016 10:48,weekday
372,Cookies,3/11/2016 10:48,weekday
373,Coffee,3/11/2016 11:03,weekday
374,Bread,3/11/2016 11:05,weekday
375,Coffee,3/11/2016 11:15,weekday
375,Coffee,3/11/2016 11:15,weekday
375,Jam,3/11/2016 11:15,weekday
375,Pastry,3/11/2016 11:15,weekday
376,Soup,3/11/2016 11:20,weekday
376,Coffee,3/11/2016 11:20,weekday
377,Smoothies,3/11/2016 11:23,weekday
377,Soup,3/11/2016 11:23,weekday
377,Hearty & Seasonal,3/11/2016 11:23,weekday
377,Pastry,3/11/2016 11:23,weekday
378,Pastry,3/11/2016 11:31,weekday
378,Bread,3/11/2016 11:31,weekday
379,Pastry,3/11/2016 11:47,weekday
379,Medialuna,3/11/2016 11:47,weekday
380,Tea,3/11/2016 11:51,weekday
380,Coffee,3/11/2016 11:51,weekday
381,Bread,3/11/2016 11:53,weekday
381,Cookies,3/11/2016 11:53,weekday
382,Coffee,3/11/2016 12:01,weekday
382,Coffee,3/11/2016 12:01,weekday
382,Bread,3/11/2016 12:01,weekday
382,Hearty & Seasonal,3/11/2016 12:01,weekday
382,Pick and Mix Bowls,3/11/2016 12:01,weekday
382,Sandwich,3/11/2016 12:01,weekday
382,Focaccia,3/11/2016 12:01,weekday
383,Coffee,3/11/2016 12:02,weekday
384,Coffee,3/11/2016 12:05,weekday
384,Sandwich,3/11/2016 12:05,weekday
384,Brownie,3/11/2016 12:05,weekday
385,Brownie,3/11/2016 12:07,weekday
385,Cookies,3/11/2016 12:07,weekday
386,Coffee,3/11/2016 12:12,weekday
387,Coffee,3/11/2016 12:16,weekday
388,Sandwich,3/11/2016 12:23,weekday
388,Bread,3/11/2016 12:23,weekday
388,Coffee,3/11/2016 12:23,weekday
389,Coffee,3/11/2016 12:37,weekday
389,Hot chocolate,3/11/2016 12:37,weekday
390,Tea,3/11/2016 12:47,weekday
391,Sandwich,3/11/2016 13:02,weekday
391,Coffee,3/11/2016 13:02,weekday
391,Brownie,3/11/2016 13:02,weekday
392,Brownie,3/11/2016 13:19,weekday
392,Pastry,3/11/2016 13:19,weekday
392,Focaccia,3/11/2016 13:19,weekday
392,Farm House,3/11/2016 13:19,weekday
393,Cake,3/11/2016 13:30,weekday
393,Focaccia,3/11/2016 13:30,weekday
394,Soup,3/11/2016 13:35,weekday
394,Hearty & Seasonal,3/11/2016 13:35,weekday
394,Mineral water,3/11/2016 13:35,weekday
395,Hearty & Seasonal,3/11/2016 13:36,weekday
396,Hearty & Seasonal,3/11/2016 13:37,weekday
397,Coffee,3/11/2016 13:41,weekday
397,Coffee,3/11/2016 13:41,weekday
397,Pastry,3/11/2016 13:41,weekday
398,Coffee,3/11/2016 14:00,weekday
399,Tea,3/11/2016 14:03,weekday
399,Cake,3/11/2016 14:03,weekday
400,Coffee,3/11/2016 14:09,weekday
400,Soup,3/11/2016 14:09,weekday
401,Bread,3/11/2016 14:14,weekday
401,Focaccia,3/11/2016 14:14,weekday
401,Fudge,3/11/2016 14:14,weekday
402,Hot chocolate,3/11/2016 14:16,weekday
402,Coffee,3/11/2016 14:16,weekday
402,Alfajores,3/11/2016 14:16,weekday
403,Brownie,3/11/2016 14:26,weekday
403,Pastry,3/11/2016 14:26,weekday
403,Cake,3/11/2016 14:26,weekday
404,Medialuna,3/11/2016 14:40,weekday
404,Alfajores,3/11/2016 14:40,weekday
404,Dulce de Leche,3/11/2016 14:40,weekday
405,Dulce de Leche,3/11/2016 14:41,weekday
405,Alfajores,3/11/2016 14:41,weekday
406,Bread,3/11/2016 14:48,weekday
406,Cake,3/11/2016 14:48,weekday
407,Cake,3/11/2016 14:51,weekday
407,Coffee,3/11/2016 14:51,weekday
408,Bread,3/11/2016 15:00,weekday
409,Sandwich,3/11/2016 15:01,weekday
410,Bread,3/11/2016 15:06,weekday
410,Coffee,3/11/2016 15:06,weekday
410,Alfajores,3/11/2016 15:06,weekday
410,Medialuna,3/11/2016 15:06,weekday
411,Coffee,3/11/2016 15:19,weekday
412,Bread,3/11/2016 15:23,weekday
412,Alfajores,3/11/2016 15:23,weekday
413,Tea,3/11/2016 15:27,weekday
413,Coffee,3/11/2016 15:27,weekday
414,Bread,3/11/2016 15:33,weekday
415,Dulce de Leche,3/11/2016 15:33,weekday
416,Farm House,3/11/2016 15:40,weekday
417,Fudge,3/11/2016 15:41,weekday
418,Coffee,3/11/2016 15:42,weekday
419,Coffee,3/11/2016 15:55,weekday
419,Alfajores,3/11/2016 15:55,weekday
419,Juice,3/11/2016 15:55,weekday
419,Ella's Kitchen Pouches,3/11/2016 15:55,weekday
419,Brownie,3/11/2016 15:55,weekday
420,Alfajores,3/11/2016 15:59,weekday
421,Alfajores,3/11/2016 16:06,weekday
421,Brownie,3/11/2016 16:06,weekday
421,Cookies,3/11/2016 16:06,weekday
421,Bread,3/11/2016 16:06,weekday
421,Juice,3/11/2016 16:06,weekday
422,Cake,3/11/2016 16:10,weekday
422,Cookies,3/11/2016 16:10,weekday
423,Pick and Mix Bowls,3/11/2016 16:17,weekday
424,Coffee,3/11/2016 16:28,weekday
425,Farm House,3/11/2016 16:42,weekday
426,Tea,3/11/2016 17:15,weekday
427,Coffee,3/11/2016 17:25,weekday
428,Focaccia,3/11/2016 17:29,weekday
428,Farm House,3/11/2016 17:29,weekday
429,Dulce de Leche,3/11/2016 17:32,weekday
430,Juice,3/11/2016 17:40,weekday
430,My-5 Fruit Shoot,3/11/2016 17:40,weekday
430,Ella's Kitchen Pouches,3/11/2016 17:40,weekday
430,Cookies,3/11/2016 17:40,weekday
431,Bread,3/11/2016 17:45,weekday
432,Hot chocolate,3/11/2016 18:07,weekday
433,Coffee,3/11/2016 18:08,weekday
435,Coffee,3/11/2016 18:51,weekday
436,Coffee,3/11/2016 19:00,weekday
437,Medialuna,4/11/2016 7:32,weekday
438,Bread,4/11/2016 8:34,weekday
438,Tea,4/11/2016 8:34,weekday
438,Jam,4/11/2016 8:34,weekday
439,Farm House,4/11/2016 8:36,weekday
440,Bread,4/11/2016 8:40,weekday
441,Coffee,4/11/2016 8:45,weekday
442,Medialuna,4/11/2016 8:53,weekday
442,Coffee,4/11/2016 8:53,weekday
443,Bread,4/11/2016 9:02,weekday
444,Medialuna,4/11/2016 9:05,weekday
444,Pastry,4/11/2016 9:05,weekday
444,Medialuna,4/11/2016 9:05,weekday
445,Coffee,4/11/2016 9:07,weekday
445,Coffee,4/11/2016 9:07,weekday
445,Jam,4/11/2016 9:07,weekday
446,Bread,4/11/2016 9:08,weekday
446,Coffee,4/11/2016 9:08,weekday
447,Coffee,4/11/2016 9:09,weekday
447,Coffee,4/11/2016 9:09,weekday
448,Bread,4/11/2016 9:11,weekday
449,Hot chocolate,4/11/2016 9:13,weekday
450,Bread,4/11/2016 9:14,weekday
450,Medialuna,4/11/2016 9:14,weekday
451,Bread,4/11/2016 9:22,weekday
451,Jam,4/11/2016 9:22,weekday
452,Jam,4/11/2016 9:23,weekday
452,Bread,4/11/2016 9:23,weekday
453,Coffee,4/11/2016 9:24,weekday
453,Bread,4/11/2016 9:24,weekday
454,Bread,4/11/2016 9:29,weekday
454,Farm House,4/11/2016 9:29,weekday
455,Bread,4/11/2016 9:30,weekday
455,Coffee,4/11/2016 9:30,weekday
455,Coffee,4/11/2016 9:30,weekday
456,Tea,4/11/2016 9:38,weekday
456,Pastry,4/11/2016 9:38,weekday
457,Coffee,4/11/2016 9:40,weekday
457,Coffee,4/11/2016 9:40,weekday
458,Bread,4/11/2016 9:52,weekday
459,Pastry,4/11/2016 9:55,weekday
459,Brownie,4/11/2016 9:55,weekday
460,Farm House,4/11/2016 10:01,weekday
461,Coffee,4/11/2016 10:01,weekday
462,Tea,4/11/2016 10:10,weekday
462,Coffee,4/11/2016 10:10,weekday
462,Honey,4/11/2016 10:10,weekday
462,Cookies,4/11/2016 10:10,weekday
463,Tea,4/11/2016 10:14,weekday
464,Bread,4/11/2016 10:24,weekday
465,Brownie,4/11/2016 10:25,weekday
466,Bread,4/11/2016 10:35,weekday
466,Coffee,4/11/2016 10:35,weekday
467,Bread,4/11/2016 10:36,weekday
468,Coffee,4/11/2016 10:41,weekday
469,Tea,4/11/2016 10:48,weekday
469,Tea,4/11/2016 10:48,weekday
470,Tea,4/11/2016 10:51,weekday
471,Coffee,4/11/2016 10:54,weekday
471,Coffee,4/11/2016 10:54,weekday
473,Bread,4/11/2016 11:00,weekday
473,Coffee,4/11/2016 11:00,weekday
474,Bread,4/11/2016 11:06,weekday
474,Bread,4/11/2016 11:06,weekday
475,Bread,4/11/2016 11:10,weekday
475,The BART,4/11/2016 11:10,weekday
476,Coffee,4/11/2016 11:12,weekday
476,Brownie,4/11/2016 11:12,weekday
477,Coffee,4/11/2016 11:13,weekday
478,Coffee,4/11/2016 11:17,weekday
478,Brownie,4/11/2016 11:17,weekday
479,Mineral water,4/11/2016 11:25,weekday
479,Coffee,4/11/2016 11:25,weekday
479,Coffee,4/11/2016 11:25,weekday
479,Tartine,4/11/2016 11:25,weekday
480,Brownie,4/11/2016 11:33,weekday
480,Coffee,4/11/2016 11:33,weekday
481,Brownie,4/11/2016 11:36,weekday
481,Juice,4/11/2016 11:36,weekday
482,Coffee,4/11/2016 11:42,weekday
482,Coffee,4/11/2016 11:42,weekday
482,Bread,4/11/2016 11:42,weekday
482,Tea,4/11/2016 11:42,weekday
482,Alfajores,4/11/2016 11:42,weekday
482,Medialuna,4/11/2016 11:42,weekday
482,Pastry,4/11/2016 11:42,weekday
482,Jam,4/11/2016 11:42,weekday
483,Bread,4/11/2016 12:09,weekday
484,Fudge,4/11/2016 12:13,weekday
484,Fudge,4/11/2016 12:13,weekday
485,Coffee,4/11/2016 12:17,weekday
485,Pick and Mix Bowls,4/11/2016 12:17,weekday
486,Pastry,4/11/2016 12:34,weekday
486,Bread,4/11/2016 12:34,weekday
487,Soup,4/11/2016 12:45,weekday
487,Scandinavian,4/11/2016 12:45,weekday
487,Coffee,4/11/2016 12:45,weekday
487,Mineral water,4/11/2016 12:45,weekday
488,Juice,4/11/2016 12:51,weekday
488,Mineral water,4/11/2016 12:51,weekday
488,Sandwich,4/11/2016 12:51,weekday
488,Pick and Mix Bowls,4/11/2016 12:51,weekday
489,Bread,4/11/2016 12:54,weekday
489,Pastry,4/11/2016 12:54,weekday
489,Bread,4/11/2016 12:54,weekday
490,Hearty & Seasonal,4/11/2016 12:56,weekday
490,Hearty & Seasonal,4/11/2016 12:56,weekday
490,Coffee,4/11/2016 12:56,weekday
490,Coffee,4/11/2016 12:56,weekday
491,Bread,4/11/2016 13:01,weekday
491,Hearty & Seasonal,4/11/2016 13:01,weekday
491,Coffee,4/11/2016 13:01,weekday
491,Mineral water,4/11/2016 13:01,weekday
492,Coffee,4/11/2016 13:04,weekday
492,Tartine,4/11/2016 13:04,weekday
492,Sandwich,4/11/2016 13:04,weekday
492,Brownie,4/11/2016 13:04,weekday
493,Coffee,4/11/2016 13:15,weekday
493,Brownie,4/11/2016 13:15,weekday
494,Alfajores,4/11/2016 13:39,weekday
494,Coffee,4/11/2016 13:39,weekday
494,Tartine,4/11/2016 13:39,weekday
495,Mighty Protein,4/11/2016 13:55,weekday
495,Coffee,4/11/2016 13:55,weekday
497,Coffee,4/11/2016 14:04,weekday
497,Hot chocolate,4/11/2016 14:04,weekday
498,Soup,4/11/2016 14:16,weekday
498,Jam,4/11/2016 14:16,weekday
498,Coffee,4/11/2016 14:16,weekday
498,Coffee,4/11/2016 14:16,weekday
499,Mineral water,4/11/2016 14:17,weekday
499,Brownie,4/11/2016 14:17,weekday
500,Scandinavian,4/11/2016 14:24,weekday
500,Coffee,4/11/2016 14:24,weekday
501,Scandinavian,4/11/2016 14:30,weekday
501,Coffee,4/11/2016 14:30,weekday
502,Coffee,4/11/2016 14:49,weekday
502,Coffee,4/11/2016 14:49,weekday
503,Coffee,4/11/2016 14:51,weekday
503,Coffee,4/11/2016 14:51,weekday
503,Hot chocolate,4/11/2016 14:51,weekday
503,Brownie,4/11/2016 14:51,weekday
503,Hearty & Seasonal,4/11/2016 14:51,weekday
504,Tea,4/11/2016 15:18,weekday
504,Cake,4/11/2016 15:18,weekday
505,Medialuna,4/11/2016 15:20,weekday
506,Alfajores,4/11/2016 15:31,weekday
506,Tea,4/11/2016 15:31,weekday
506,Coffee,4/11/2016 15:31,weekday
507,Coffee,4/11/2016 15:35,weekday
507,Juice,4/11/2016 15:35,weekday
507,Brownie,4/11/2016 15:35,weekday
507,Alfajores,4/11/2016 15:35,weekday
508,Coffee,4/11/2016 15:35,weekday
508,Sandwich,4/11/2016 15:35,weekday
509,Bread,4/11/2016 15:36,weekday
509,Soup,4/11/2016 15:36,weekday
510,Soup,4/11/2016 15:37,weekday
510,Bread,4/11/2016 15:37,weekday
511,Bread,4/11/2016 15:38,weekday
512,Tea,4/11/2016 15:39,weekday
512,Brownie,4/11/2016 15:39,weekday
512,Cookies,4/11/2016 15:39,weekday
513,Coffee,4/11/2016 15:41,weekday
513,Bread,4/11/2016 15:41,weekday
513,Brownie,4/11/2016 15:41,weekday
514,Brownie,4/11/2016 15:51,weekday
515,Cookies,4/11/2016 15:57,weekday
515,Bread,4/11/2016 15:57,weekday
515,Jam,4/11/2016 15:57,weekday
516,Coffee,4/11/2016 16:04,weekday
517,Tea,4/11/2016 16:14,weekday
517,Brownie,4/11/2016 16:14,weekday
517,Tea,4/11/2016 16:14,weekday
518,Alfajores,4/11/2016 16:56,weekday
518,Medialuna,4/11/2016 16:56,weekday
518,Scandinavian,4/11/2016 16:56,weekday
519,Hot chocolate,4/11/2016 17:52,weekday
519,Coffee,4/11/2016 17:52,weekday
519,Alfajores,4/11/2016 17:52,weekday
519,Cookies,4/11/2016 17:52,weekday
520,Brownie,4/11/2016 17:58,weekday
521,Fudge,4/11/2016 18:48,weekday
522,Tea,4/11/2016 19:02,weekday
522,Brownie,4/11/2016 19:02,weekday
523,Dulce de Leche,4/11/2016 20:00,weekday
523,Fudge,4/11/2016 20:00,weekday
524,Bread,5/11/2016 8:29,weekend
524,Scandinavian,5/11/2016 8:29,weekend
524,Fudge,5/11/2016 8:29,weekend
524,Granola,5/11/2016 8:29,weekend
524,Pastry,5/11/2016 8:29,weekend
524,Coffee,5/11/2016 8:29,weekend
525,Bread,5/11/2016 8:32,weekend
525,Fudge,5/11/2016 8:32,weekend
526,Hot chocolate,5/11/2016 8:36,weekend
526,Coffee,5/11/2016 8:36,weekend
526,Medialuna,5/11/2016 8:36,weekend
526,Medialuna,5/11/2016 8:36,weekend
527,Bread,5/11/2016 8:39,weekend
528,Bread,5/11/2016 8:42,weekend
528,Medialuna,5/11/2016 8:42,weekend
529,Bread,5/11/2016 8:50,weekend
529,Coffee,5/11/2016 8:50,weekend
529,Medialuna,5/11/2016 8:50,weekend
529,Jam,5/11/2016 8:50,weekend
530,Jam,5/11/2016 8:51,weekend
530,Coffee,5/11/2016 8:51,weekend
530,Brownie,5/11/2016 8:51,weekend
531,Bread,5/11/2016 8:53,weekend
531,Coffee,5/11/2016 8:53,weekend
531,Jam,5/11/2016 8:53,weekend
532,Scandinavian,5/11/2016 8:57,weekend
533,Coffee,5/11/2016 9:00,weekend
533,Cookies,5/11/2016 9:00,weekend
534,Coffee,5/11/2016 9:03,weekend
534,Coffee,5/11/2016 9:03,weekend
534,Scandinavian,5/11/2016 9:03,weekend
535,Bread,5/11/2016 9:09,weekend
536,Bread,5/11/2016 9:10,weekend
537,Jam,5/11/2016 9:18,weekend
537,Brownie,5/11/2016 9:18,weekend
537,Coffee,5/11/2016 9:18,weekend
537,Coffee,5/11/2016 9:18,weekend
538,Coffee,5/11/2016 9:19,weekend
539,Brownie,5/11/2016 9:26,weekend
539,Hot chocolate,5/11/2016 9:26,weekend
540,Bread,5/11/2016 9:27,weekend
541,Bread,5/11/2016 9:33,weekend
541,Bread,5/11/2016 9:33,weekend
541,Medialuna,5/11/2016 9:33,weekend
542,Coffee,5/11/2016 9:34,weekend
542,Hot chocolate,5/11/2016 9:34,weekend
542,Brownie,5/11/2016 9:34,weekend
543,Scandinavian,5/11/2016 9:36,weekend
544,Basket,5/11/2016 9:40,weekend
544,Bread,5/11/2016 9:40,weekend
545,Coffee,5/11/2016 9:41,weekend
545,Bread,5/11/2016 9:41,weekend
545,Brownie,5/11/2016 9:41,weekend
546,Cake,5/11/2016 9:43,weekend
546,Fudge,5/11/2016 9:43,weekend
547,Coffee,5/11/2016 9:47,weekend
547,Hot chocolate,5/11/2016 9:47,weekend
547,Coffee,5/11/2016 9:47,weekend
547,Basket,5/11/2016 9:47,weekend
548,Scandinavian,5/11/2016 10:01,weekend
549,Scandinavian,5/11/2016 10:07,weekend
550,Coffee,5/11/2016 10:14,weekend
550,Bread,5/11/2016 10:14,weekend
550,Coffee,5/11/2016 10:14,weekend
550,Cake,5/11/2016 10:14,weekend
550,Medialuna,5/11/2016 10:14,weekend
551,Coffee,5/11/2016 10:17,weekend
551,Coffee,5/11/2016 10:17,weekend
551,Medialuna,5/11/2016 10:17,weekend
552,Bread,5/11/2016 10:19,weekend
552,Pastry,5/11/2016 10:19,weekend
553,Bread,5/11/2016 10:20,weekend
553,Brownie,5/11/2016 10:20,weekend
554,Medialuna,5/11/2016 10:23,weekend
554,Farm House,5/11/2016 10:23,weekend
555,Bread,5/11/2016 10:24,weekend
555,Medialuna,5/11/2016 10:24,weekend
556,Brownie,5/11/2016 10:26,weekend
556,Medialuna,5/11/2016 10:26,weekend
556,Hot chocolate,5/11/2016 10:26,weekend
556,Smoothies,5/11/2016 10:26,weekend
556,Coffee,5/11/2016 10:26,weekend
557,Bread,5/11/2016 10:29,weekend
557,Tea,5/11/2016 10:29,weekend
557,Coffee,5/11/2016 10:29,weekend
557,Brownie,5/11/2016 10:29,weekend
557,Medialuna,5/11/2016 10:29,weekend
558,Medialuna,5/11/2016 10:32,weekend
558,Medialuna,5/11/2016 10:32,weekend
558,Cookies,5/11/2016 10:32,weekend
559,Coffee,5/11/2016 10:33,weekend
559,Medialuna,5/11/2016 10:33,weekend
560,Bread,5/11/2016 10:35,weekend
560,Fudge,5/11/2016 10:35,weekend
562,Coffee,5/11/2016 10:38,weekend
562,Tea,5/11/2016 10:38,weekend
563,Coffee,5/11/2016 10:40,weekend
563,Cookies,5/11/2016 10:40,weekend
564,Pastry,5/11/2016 10:43,weekend
564,Bread,5/11/2016 10:43,weekend
564,Brownie,5/11/2016 10:43,weekend
565,Bread,5/11/2016 10:44,weekend
565,Coffee,5/11/2016 10:44,weekend
565,Bread,5/11/2016 10:44,weekend
566,Coffee,5/11/2016 10:52,weekend
566,Coffee,5/11/2016 10:52,weekend
566,Tea,5/11/2016 10:52,weekend
567,Bread,5/11/2016 10:53,weekend
568,Medialuna,5/11/2016 10:57,weekend
568,Coffee,5/11/2016 10:57,weekend
569,My-5 Fruit Shoot,5/11/2016 11:03,weekend
569,Coffee,5/11/2016 11:03,weekend
569,Brownie,5/11/2016 11:03,weekend
570,Coffee,5/11/2016 11:07,weekend
570,Fudge,5/11/2016 11:07,weekend
571,Coffee,5/11/2016 11:14,weekend
572,Coffee,5/11/2016 11:20,weekend
572,Basket,5/11/2016 11:20,weekend
573,Farm House,5/11/2016 11:20,weekend
574,Farm House,5/11/2016 11:21,weekend
575,Coffee,5/11/2016 11:22,weekend
575,Brownie,5/11/2016 11:22,weekend
576,Scandinavian,5/11/2016 11:24,weekend
576,Brownie,5/11/2016 11:24,weekend
576,My-5 Fruit Shoot,5/11/2016 11:24,weekend
577,Tartine,5/11/2016 11:26,weekend
577,Coffee,5/11/2016 11:26,weekend
577,Hot chocolate,5/11/2016 11:26,weekend
577,Brownie,5/11/2016 11:26,weekend
578,Brownie,5/11/2016 11:31,weekend
578,Bread,5/11/2016 11:31,weekend
578,Hot chocolate,5/11/2016 11:31,weekend
579,Jam,5/11/2016 11:34,weekend
579,Fudge,5/11/2016 11:34,weekend
580,Coffee,5/11/2016 11:35,weekend
581,Fudge,5/11/2016 11:37,weekend
583,Mighty Protein,5/11/2016 11:49,weekend
583,Hearty & Seasonal,5/11/2016 11:49,weekend
583,Coffee,5/11/2016 11:49,weekend
583,Tea,5/11/2016 11:49,weekend
583,Cake,5/11/2016 11:49,weekend
584,Coffee,5/11/2016 11:49,weekend
585,Scandinavian,5/11/2016 11:50,weekend
586,Cake,5/11/2016 11:53,weekend
586,Victorian Sponge,5/11/2016 11:53,weekend
586,Scandinavian,5/11/2016 11:53,weekend
587,Tea,5/11/2016 11:56,weekend
587,Cake,5/11/2016 11:56,weekend
588,Coffee,5/11/2016 11:58,weekend
588,Coffee,5/11/2016 11:58,weekend
589,Coffee,5/11/2016 12:14,weekend
589,Coffee,5/11/2016 12:14,weekend
590,Bread,5/11/2016 12:15,weekend
591,Frittata,5/11/2016 12:18,weekend
592,Coffee,5/11/2016 12:19,weekend
592,Coffee,5/11/2016 12:19,weekend
592,My-5 Fruit Shoot,5/11/2016 12:19,weekend
592,Brownie,5/11/2016 12:19,weekend
593,Focaccia,5/11/2016 12:22,weekend
593,Fairy Doors,5/11/2016 12:22,weekend
594,Tea,5/11/2016 12:27,weekend
594,Coffee,5/11/2016 12:27,weekend
594,Coffee,5/11/2016 12:27,weekend
595,Hot chocolate,5/11/2016 12:31,weekend
595,Hearty & Seasonal,5/11/2016 12:31,weekend
595,Pick and Mix Bowls,5/11/2016 12:31,weekend
595,Brownie,5/11/2016 12:31,weekend
596,Frittata,5/11/2016 12:35,weekend
596,Coffee,5/11/2016 12:35,weekend
597,Bread,5/11/2016 12:37,weekend
597,Brownie,5/11/2016 12:37,weekend
598,Frittata,5/11/2016 12:44,weekend
599,Scandinavian,5/11/2016 12:46,weekend
600,Bread,5/11/2016 12:52,weekend
601,Farm House,5/11/2016 12:57,weekend
602,Pick and Mix Bowls,5/11/2016 12:58,weekend
602,Jam,5/11/2016 12:58,weekend
602,Soup,5/11/2016 12:58,weekend
602,Brownie,5/11/2016 12:58,weekend
603,Hearty & Seasonal,5/11/2016 13:01,weekend
603,Coffee,5/11/2016 13:01,weekend
603,Tea,5/11/2016 13:01,weekend
604,Bread,5/11/2016 13:03,weekend
605,Bread,5/11/2016 13:05,weekend
605,Frittata,5/11/2016 13:05,weekend
606,Scandinavian,5/11/2016 13:12,weekend
608,Tartine,5/11/2016 13:23,weekend
608,Hot chocolate,5/11/2016 13:23,weekend
608,Coffee,5/11/2016 13:23,weekend
609,Coffee,5/11/2016 13:25,weekend
609,Mighty Protein,5/11/2016 13:25,weekend
610,Frittata,5/11/2016 13:27,weekend
610,Coffee,5/11/2016 13:27,weekend
611,Scandinavian,5/11/2016 13:29,weekend
612,Hearty & Seasonal,5/11/2016 13:31,weekend
